Amount,Country,Currency,MerchantId,CustomerId,HourOfDay,IsFraud
130.46,AU,AUD,m_0793,c_03820,9,false
70.15,AU,AUD,m_0075,c_03212,8,false
28.18,NG,NGN,m_0518,c_00653,21,false
21.97,AU,AUD,m_0680,c_01360,12,false
132.07,NG,NGN,m_0575,c_03374,16,false
85.60,AU,AUD,m_0658,c_02514,12,false
7.29,AU,AUD,m_0117,c_01581,23,false
84.52,AU,AUD,m_0384,c_02107,21,false
38.58,AU,AUD,m_0329,c_02105,7,false
68.36,AU,AUD,m_0702,c_01738,12,false
11.04,SG,SGD,m_0663,c_03346,23,false
20.95,AU,AUD,m_0183,c_03254,9,false
54.27,SG,SGD,m_0398,c_01848,3,false
49.57,AU,AUD,m_0007,c_02628,17,false
66.98,NZ,NZD,m_0075,c_01466,22,false
15.55,AU,AUD,m_0391,c_01619,23,false
40.69,NZ,NZD,m_0650,c_00591,8,false
95.12,US,USD,m_0767,c_03037,12,false
8.04,US,USD,m_0146,c_00660,17,false
43.28,AU,AUD,m_0581,c_03491,19,false
32.05,GB,GBP,m_0744,c_02379,12,false
13.26,AU,AUD,m_0292,c_02538,10,false
46.17,US,USD,m_0314,c_02841,19,false
7.43,US,USD,m_0173,c_00020,15,false
52.50,NZ,NZD,m_0369,c_00551,13,false
36.88,US,USD,m_0313,c_01995,21,false
6.20,GB,GBP,m_0552,c_00805,7,false
40.31,AU,AUD,m_0788,c_02417,15,false
67.18,AU,AUD,m_0604,c_03004,21,false
207.64,US,USD,m_0515,c_00044,14,false
15.90,SG,SGD,m_0776,c_02106,11,false
17.72,US,USD,m_0150,c_03015,22,false
30.10,AU,AUD,m_0370,c_01590,17,false
8.12,AU,AUD,m_0106,c_02883,2,false
17.00,US,USD,m_0670,c_01551,15,false
13.68,SG,SGD,m_0229,c_02116,15,false
15.76,AU,AUD,m_0514,c_03613,6,false
7.56,AU,AUD,m_0154,c_00766,12,false
4.30,SG,SGD,m_0339,c_02951,15,false
20.00,US,USD,m_0421,c_00092,19,false
37.76,US,USD,m_0041,c_03649,17,false
37.01,AU,AUD,m_0614,c_03971,15,false
70.79,NZ,NZD,m_0088,c_00888,13,false
111.93,SG,SGD,m_0597,c_03361,21,false
27.25,US,USD,m_0351,c_03778,19,false
50.89,AU,AUD,m_0017,c_00829,10,false
185.23,GB,GBP,m_0182,c_01950,6,false
31.98,IN,INR,m_0121,c_00382,21,false
26.25,GB,GBP,m_0535,c_01724,23,false
67.33,US,USD,m_0494,c_03235,21,false
30.83,SG,SGD,m_0590,c_00401,5,false
109.18,CA,CAD,m_0291,c_02451,0,false
77.41,AU,AUD,m_0592,c_02141,6,false
40.38,AU,AUD,m_0437,c_02669,11,false
26.55,US,USD,m_0283,c_02788,18,false
37.57,US,USD,m_0380,c_02291,11,false
14.18,AU,AUD,m_0408,c_03014,20,false
28.28,CA,CAD,m_0220,c_02083,0,false
19.64,US,USD,m_0054,c_00659,20,false
12.69,SG,SGD,m_0615,c_01784,23,false
37.52,US,USD,m_0394,c_03813,20,false
32.10,US,USD,m_0656,c_02025,1,false
89.59,GB,GBP,m_0200,c_00138,8,false
69.53,GB,GBP,m_0037,c_01474,19,false
45.18,US,USD,m_0016,c_03019,17,false
41.53,US,USD,m_0284,c_00927,14,false
33.93,BR,BRL,m_0180,c_01668,13,false
13.47,US,USD,m_0526,c_03919,10,false
31.91,CA,CAD,m_0387,c_02307,16,false
16.83,AU,AUD,m_0601,c_03531,23,false
21.77,NG,NGN,m_0718,c_03409,9,false
136.16,US,USD,m_0078,c_02272,8,false
4.38,US,USD,m_0188,c_03880,8,false
16.78,AU,AUD,m_0212,c_00939,13,false
32.70,GB,GBP,m_0123,c_03770,10,false
170.06,IN,INR,m_0381,c_02543,3,false
16.42,AU,AUD,m_0524,c_01148,21,false
38.11,AU,AUD,m_0490,c_03849,15,false
8.57,US,USD,m_0469,c_04000,11,false
40.69,AU,AUD,m_0216,c_01555,19,false
23.81,GB,GBP,m_0270,c_00972,17,false
77.00,US,USD,m_0382,c_01496,21,false
228.29,AU,AUD,m_0703,c_00937,18,false
10.93,SG,SGD,m_0391,c_00804,22,false
15.86,ZA,ZAR,m_0499,c_01229,8,false
21.25,AU,AUD,m_0461,c_03050,6,false
28.98,US,USD,m_0353,c_00082,2,false
45.15,GB,GBP,m_0590,c_02662,18,false
77.65,CA,CAD,m_0523,c_01997,19,false
15.93,AU,AUD,m_0647,c_03919,16,false
5.71,SG,SGD,m_0628,c_02342,19,false
20.32,AU,AUD,m_0325,c_02675,14,false
35.35,GB,GBP,m_0800,c_03535,16,false
48.15,AU,AUD,m_0746,c_00962,7,false
5.59,AU,AUD,m_0485,c_02247,10,false
19.98,AU,AUD,m_0317,c_00940,3,false
9.58,GB,GBP,m_0175,c_00118,22,false
16.39,IN,INR,m_0554,c_03830,23,false
28.59,NG,NGN,m_0606,c_02448,11,false
20.08,IN,INR,m_0655,c_02187,19,false
27.70,US,USD,m_0316,c_01499,23,false
15.08,AU,AUD,m_0140,c_01409,21,false
7.55,GB,GBP,m_0489,c_01228,21,false
28.68,AU,AUD,m_0562,c_01531,9,false
16.38,NZ,NZD,m_0388,c_00904,22,false
292.87,AU,AUD,m_0292,c_02657,8,false
9.71,US,USD,m_0140,c_01187,7,false
35.65,US,USD,m_0193,c_01314,23,false
17.49,AU,AUD,m_0449,c_02979,20,false
14.47,US,USD,m_0033,c_01353,20,false
62.89,US,USD,m_0197,c_03669,11,false
24.70,CA,CAD,m_0454,c_01013,21,false
4.24,US,USD,m_0399,c_02792,3,false
44.55,NZ,NZD,m_0260,c_01972,10,false
46.41,IN,INR,m_0116,c_00967,7,false
51.92,AU,AUD,m_0406,c_03233,10,false
628.53,GB,GBP,m_0092,c_01019,21,false
9.20,ZA,ZAR,m_0365,c_02641,9,false
48.43,AU,AUD,m_0572,c_03230,14,false
25.00,IN,INR,m_0706,c_01548,6,false
38.24,IN,INR,m_0573,c_01208,16,false
3.37,US,USD,m_0750,c_01919,14,false
20.47,IN,INR,m_0544,c_00635,10,false
25.67,US,USD,m_0654,c_02073,21,false
65.08,AU,AUD,m_0329,c_02954,7,false
14.19,GB,GBP,m_0628,c_01160,7,false
49.29,AU,AUD,m_0045,c_03421,10,false
18.51,US,USD,m_0263,c_00202,18,false
31.45,AU,AUD,m_0672,c_02013,1,false
251.53,US,USD,m_0378,c_03254,23,false
35.41,AU,AUD,m_0312,c_00320,10,false
68.79,US,USD,m_0184,c_02288,19,false
60.73,AU,AUD,m_0691,c_01879,14,false
59.13,AU,AUD,m_0517,c_01383,23,false
100.16,US,USD,m_0564,c_01330,2,false
38.01,GB,GBP,m_0624,c_00986,8,false
4.80,CA,CAD,m_0369,c_03939,2,false
20.37,AU,AUD,m_0611,c_00067,13,false
144.19,AU,AUD,m_0791,c_03367,6,false
24.84,US,USD,m_0039,c_01886,10,false
14.92,US,USD,m_0263,c_03323,12,false
60.80,US,USD,m_0741,c_01330,10,false
42.67,SG,SGD,m_0098,c_02439,18,false
67.54,SG,SGD,m_0058,c_03776,21,false
208.17,SG,SGD,m_0124,c_03563,22,false
27.39,SG,SGD,m_0797,c_02590,5,false
49.43,AU,AUD,m_0335,c_02058,11,false
42.18,GB,GBP,m_0771,c_02438,3,false
6.23,US,USD,m_0136,c_01377,7,false
22.83,AU,AUD,m_0409,c_02056,10,false
45.83,CA,CAD,m_0500,c_01620,12,false
16.39,GB,GBP,m_0249,c_00294,7,false
27.08,GB,GBP,m_0688,c_01695,10,false
13.84,AU,AUD,m_0789,c_01249,9,false
85.58,SG,SGD,m_0452,c_00184,7,false
57.00,GB,GBP,m_0088,c_00461,20,false
8.38,GB,GBP,m_0295,c_00057,22,false
35.94,AU,AUD,m_0215,c_03032,14,false
52.62,US,USD,m_0638,c_02990,16,false
5.71,IN,INR,m_0175,c_00247,13,false
25.48,GB,GBP,m_0009,c_00273,19,false
34.83,IN,INR,m_0111,c_00079,22,false
11.28,IN,INR,m_0545,c_00361,18,false
103.77,US,USD,m_0041,c_01014,0,false
16.81,US,USD,m_0356,c_02803,6,false
13.30,AU,AUD,m_0283,c_03326,4,false
23.46,US,USD,m_0569,c_03888,0,false
36.98,IN,INR,m_0748,c_01566,10,false
94.44,IN,INR,m_0247,c_02347,15,false
49.20,US,USD,m_0595,c_02218,11,false
94.49,AU,AUD,m_0139,c_01762,17,false
72.36,US,USD,m_0189,c_01301,0,true
7.57,AU,AUD,m_0422,c_01243,15,false
19.76,IN,INR,m_0156,c_03192,2,false
42.50,AU,AUD,m_0274,c_02481,4,false
57.65,AU,AUD,m_0082,c_02819,14,false
108.62,SG,SGD,m_0383,c_00754,19,false
89.43,AU,AUD,m_0419,c_03132,9,false
113.84,GB,GBP,m_0068,c_00726,12,false
110.90,AU,AUD,m_0438,c_01659,12,false
92.21,SG,SGD,m_0627,c_03847,23,false
20.49,US,USD,m_0534,c_00448,6,false
16.08,AU,AUD,m_0551,c_01621,4,false
5.50,NG,NGN,m_0408,c_03623,16,false
34.26,US,USD,m_0056,c_02827,18,false
8.80,SG,SGD,m_0513,c_00464,20,false
29.89,IN,INR,m_0424,c_01325,15,false
8.24,US,USD,m_0466,c_00370,7,false
87.08,IN,INR,m_0094,c_00468,6,false
13.68,AU,AUD,m_0388,c_02255,7,false
71.56,IN,INR,m_0154,c_00665,19,false
100.67,NZ,NZD,m_0748,c_03149,13,false
32.85,AU,AUD,m_0004,c_02551,7,false
44.29,SG,SGD,m_0244,c_00889,16,false
82.12,US,USD,m_0007,c_01003,18,false
5.81,GB,GBP,m_0051,c_00758,7,false
11.12,AU,AUD,m_0340,c_03770,8,false
27.61,GB,GBP,m_0182,c_03958,17,false
8.08,BR,BRL,m_0331,c_01510,13,false
38.05,AU,AUD,m_0540,c_01695,8,false
167.12,GB,GBP,m_0645,c_02167,20,false
48.10,GB,GBP,m_0295,c_01750,5,false
45.77,US,USD,m_0133,c_02517,2,false
42.27,GB,GBP,m_0625,c_00954,11,false
17.31,SG,SGD,m_0424,c_00187,23,false
21.07,GB,GBP,m_0707,c_01154,12,false
53.73,AU,AUD,m_0007,c_00467,21,false
21.35,NZ,NZD,m_0180,c_00795,9,false
33.61,GB,GBP,m_0662,c_00557,0,false
6.75,IN,INR,m_0474,c_03212,14,false
6.74,US,USD,m_0549,c_00077,17,false
21.29,CA,CAD,m_0068,c_03972,8,false
110.61,US,USD,m_0399,c_00768,18,false
21.56,CA,CAD,m_0727,c_00130,8,false
34.89,IN,INR,m_0310,c_00886,22,false
34.85,US,USD,m_0095,c_01818,12,false
83.94,IN,INR,m_0496,c_03001,14,false
9.04,AU,AUD,m_0529,c_02772,6,false
2.51,IN,INR,m_0046,c_02815,13,false
113.06,AU,AUD,m_0024,c_02366,8,false
19.01,AU,AUD,m_0284,c_02181,13,false
197.42,AU,AUD,m_0118,c_00063,13,false
4.14,AU,AUD,m_0327,c_01111,17,false
143.26,AU,AUD,m_0319,c_02512,10,false
26.62,AU,AUD,m_0052,c_00434,19,false
5.68,US,USD,m_0632,c_01457,23,false
37.65,NZ,NZD,m_0081,c_03989,17,false
98.70,SG,SGD,m_0467,c_01272,10,false
82.68,US,USD,m_0148,c_03528,12,false
82.82,US,USD,m_0339,c_03231,19,false
30.56,US,USD,m_0360,c_01961,10,false
18.80,CA,CAD,m_0521,c_00422,11,false
28.12,AU,AUD,m_0310,c_02183,10,false
12.93,AU,AUD,m_0494,c_01573,11,false
13.67,GB,GBP,m_0581,c_03225,15,false
63.58,AU,AUD,m_0729,c_02352,20,false
19.03,US,USD,m_0456,c_00722,10,false
21.96,US,USD,m_0790,c_03359,18,false
58.30,GB,GBP,m_0143,c_03635,22,false
13.06,SG,SGD,m_0464,c_02177,7,false
160.10,US,USD,m_0307,c_02336,14,false
52.74,IN,INR,m_0353,c_00366,5,false
24.88,US,USD,m_0064,c_01513,8,false
41.65,GB,GBP,m_0391,c_01783,23,false
27.12,US,USD,m_0369,c_03441,15,false
31.80,IN,INR,m_0074,c_02656,9,false
23.16,ZA,ZAR,m_0426,c_03524,19,false
16.06,GB,GBP,m_0466,c_02087,11,false
79.26,US,USD,m_0620,c_00031,15,false
49.21,AU,AUD,m_0560,c_02361,15,false
76.23,AU,AUD,m_0082,c_00582,20,false
8.69,IN,INR,m_0477,c_02118,8,false
42.95,NZ,NZD,m_0701,c_02596,0,false
32.80,GB,GBP,m_0798,c_00045,4,false
105.84,US,USD,m_0362,c_03935,23,false
80.84,AU,AUD,m_0768,c_01246,18,false
48.36,AU,AUD,m_0587,c_00212,11,false
35.33,NZ,NZD,m_0085,c_00520,16,false
6.60,AU,AUD,m_0282,c_03514,13,false
22.73,GB,GBP,m_0155,c_02700,5,false
34.76,AU,AUD,m_0186,c_03275,23,false
14.39,RU,RUB,m_0158,c_03431,4,false
8.57,CA,CAD,m_0744,c_02612,16,false
15.01,SG,SGD,m_0774,c_03357,13,false
36.23,US,USD,m_0771,c_03779,20,false
28.29,NZ,NZD,m_0544,c_03565,11,false
35.98,CA,CAD,m_0543,c_02798,14,false
4.51,SG,SGD,m_0280,c_01373,19,false
165.40,AU,AUD,m_0792,c_02766,16,false
9.40,US,USD,m_0694,c_02828,14,false
20.89,US,USD,m_0225,c_02971,14,false
74.55,AU,AUD,m_0673,c_03662,18,false
119.77,AU,AUD,m_0385,c_02689,7,false
14.97,SG,SGD,m_0713,c_00755,10,false
89.30,BR,BRL,m_0788,c_01749,13,false
71.54,CA,CAD,m_0076,c_01136,21,false
27.10,AU,AUD,m_0272,c_00729,22,false
7.67,BR,BRL,m_0661,c_02016,11,false
32.74,US,USD,m_0453,c_02931,10,false
43.13,AU,AUD,m_0273,c_00621,15,false
265.46,BR,BRL,m_0414,c_03458,15,false
57.18,AU,AUD,m_0706,c_03351,15,false
23.02,US,USD,m_0699,c_01241,2,false
24.48,NG,NGN,m_0349,c_00330,17,false
51.92,US,USD,m_0196,c_01225,5,false
13.19,AU,AUD,m_0195,c_00574,20,false
161.36,GB,GBP,m_0461,c_03960,22,false
56.78,US,USD,m_0550,c_00611,22,false
18.13,AU,AUD,m_0670,c_00079,23,false
360.37,AU,AUD,m_0015,c_00706,7,false
78.04,SG,SGD,m_0175,c_03422,18,false
12.94,AU,AUD,m_0631,c_00904,21,false
279.41,AU,AUD,m_0333,c_00495,23,false
56.32,US,USD,m_0281,c_00579,10,false
47.63,US,USD,m_0596,c_00167,12,false
18.11,AU,AUD,m_0007,c_00030,6,false
86.21,GB,GBP,m_0711,c_03308,23,false
2.89,AU,AUD,m_0536,c_01845,13,false
40.89,GB,GBP,m_0735,c_02048,11,false
19.81,SG,SGD,m_0005,c_02285,15,false
33.92,US,USD,m_0780,c_02211,14,false
166.77,GB,GBP,m_0199,c_00462,9,false
28.65,NG,NGN,m_0164,c_02745,11,false
35.73,AU,AUD,m_0465,c_00178,21,false
26.44,AU,AUD,m_0241,c_02955,10,false
13.93,US,USD,m_0236,c_03191,8,false
13.39,AU,AUD,m_0385,c_03652,12,false
41.61,US,USD,m_0222,c_03801,7,false
4.15,US,USD,m_0648,c_01469,12,false
18.44,AU,AUD,m_0477,c_01879,22,false
41.70,AU,AUD,m_0654,c_03903,11,false
50.45,RU,RUB,m_0422,c_03511,6,false
147.78,AU,AUD,m_0286,c_00060,16,false
28.57,AU,AUD,m_0228,c_03653,18,false
12.77,ZA,ZAR,m_0436,c_02176,6,false
36.66,GB,GBP,m_0247,c_00341,16,false
12.52,NZ,NZD,m_0368,c_01212,1,false
4.10,US,USD,m_0475,c_03162,16,false
17.49,AU,AUD,m_0721,c_02595,23,false
176.36,US,USD,m_0277,c_02860,21,false
43.86,CA,CAD,m_0636,c_03608,6,false
45.70,US,USD,m_0375,c_01907,15,false
57.10,AU,AUD,m_0575,c_02906,10,false
199.19,AU,AUD,m_0490,c_03021,19,false
1.88,NG,NGN,m_0780,c_00924,20,false
19.75,US,USD,m_0065,c_01528,9,false
29.07,US,USD,m_0545,c_02779,20,false
26.35,GB,GBP,m_0193,c_03654,10,false
75.28,NG,NGN,m_0283,c_00459,11,false
21.10,IN,INR,m_0024,c_01201,19,false
47.01,BR,BRL,m_0455,c_03022,15,false
16.97,AU,AUD,m_0533,c_02641,7,false
280.41,GB,GBP,m_0608,c_02728,23,false
62.92,US,USD,m_0314,c_00704,11,false
20.84,US,USD,m_0049,c_00608,22,false
18.90,AU,AUD,m_0549,c_01169,5,false
46.00,NZ,NZD,m_0166,c_00975,1,false
20.52,US,USD,m_0036,c_02727,20,false
38.89,US,USD,m_0547,c_01236,11,false
138.17,GB,GBP,m_0773,c_02350,13,false
9.23,NZ,NZD,m_0706,c_00461,2,false
23.03,AU,AUD,m_0226,c_01827,22,false
93.23,GB,GBP,m_0228,c_03201,17,false
23.21,AU,AUD,m_0694,c_02751,16,false
17.84,GB,GBP,m_0683,c_01479,9,false
66.91,US,USD,m_0292,c_01413,9,false
64.68,ZA,ZAR,m_0168,c_03301,8,false
23.84,SG,SGD,m_0213,c_01243,11,false
11.64,RU,RUB,m_0775,c_01540,18,false
130.15,IN,INR,m_0474,c_02910,17,false
75.54,AU,AUD,m_0568,c_02010,8,false
98.21,US,USD,m_0003,c_00631,9,false
236.19,GB,GBP,m_0184,c_02015,23,false
90.52,AU,AUD,m_0069,c_02454,23,false
8.68,US,USD,m_0711,c_03352,23,false
10.74,US,USD,m_0596,c_00240,7,false
6.88,GB,GBP,m_0280,c_01480,9,false
13.46,US,USD,m_0655,c_03836,17,false
52.14,GB,GBP,m_0557,c_01322,7,false
24.60,GB,GBP,m_0548,c_02376,10,false
1.54,AU,AUD,m_0497,c_01688,21,false
192.88,AU,AUD,m_0193,c_03257,12,false
192.03,SG,SGD,m_0730,c_02258,17,false
10.28,US,USD,m_0135,c_03783,0,false
65.84,GB,GBP,m_0612,c_02143,16,false
4.12,NZ,NZD,m_0122,c_00911,22,false
19.21,GB,GBP,m_0134,c_00322,12,false
93.07,AU,AUD,m_0776,c_01767,16,false
50.57,AU,AUD,m_0045,c_00272,13,false
107.83,AU,AUD,m_0093,c_00597,9,false
33.42,AU,AUD,m_0628,c_00991,20,false
28.68,SG,SGD,m_0733,c_00785,7,false
22.17,AU,AUD,m_0186,c_03420,10,false
73.19,AU,AUD,m_0780,c_01288,10,false
25.03,AU,AUD,m_0395,c_01162,10,false
2.76,GB,GBP,m_0568,c_01669,7,false
48.16,AU,AUD,m_0488,c_03847,22,false
37.34,ZA,ZAR,m_0406,c_01795,10,false
13.56,AU,AUD,m_0605,c_00417,20,false
14.93,AU,AUD,m_0414,c_00503,22,false
15.79,US,USD,m_0775,c_03234,8,false
71.20,NG,NGN,m_0286,c_00604,4,false
122.95,AU,AUD,m_0138,c_00122,19,false
123.58,GB,GBP,m_0639,c_00395,18,false
57.14,US,USD,m_0207,c_01203,16,false
10.09,AU,AUD,m_0554,c_02239,22,false
66.43,IN,INR,m_0034,c_00725,9,false
19.56,AU,AUD,m_0442,c_00551,23,false
69.64,CA,CAD,m_0676,c_02269,16,false
24.22,US,USD,m_0401,c_01079,6,false
80.46,GB,GBP,m_0329,c_00252,13,false
11.53,NZ,NZD,m_0350,c_01559,19,false
17.08,US,USD,m_0251,c_01015,19,false
19.04,AU,AUD,m_0313,c_00469,22,false
74.88,IN,INR,m_0274,c_00084,15,false
9.99,RU,RUB,m_0331,c_02346,15,false
65.90,GB,GBP,m_0515,c_03324,16,false
16.99,GB,GBP,m_0207,c_02036,15,false
52.40,AU,AUD,m_0232,c_02559,21,false
42.23,SG,SGD,m_0280,c_00276,14,false
5.84,US,USD,m_0668,c_03375,10,false
13.73,US,USD,m_0425,c_01648,12,false
34.27,GB,GBP,m_0643,c_02881,9,false
13.56,US,USD,m_0761,c_03843,22,false
44.88,US,USD,m_0445,c_03829,21,false
200.95,US,USD,m_0247,c_00617,11,false
13.94,SG,SGD,m_0066,c_02597,22,false
18.28,SG,SGD,m_0704,c_02463,13,false
1.86,AU,AUD,m_0318,c_01902,21,false
15.78,US,USD,m_0164,c_01118,1,false
89.25,SG,SGD,m_0660,c_03492,11,false
44.56,AU,AUD,m_0373,c_02752,15,false
42.25,BR,BRL,m_0242,c_00459,7,false
36.09,AU,AUD,m_0794,c_03816,18,false
289.96,AU,AUD,m_0321,c_01349,21,false
14.04,SG,SGD,m_0224,c_00591,23,false
32.25,AU,AUD,m_0604,c_00230,22,false
18.13,BR,BRL,m_0487,c_02797,15,false
187.60,CA,CAD,m_0733,c_01507,16,false
16.63,BR,BRL,m_0688,c_00982,21,false
14.72,GB,GBP,m_0548,c_03552,6,false
3.09,AU,AUD,m_0309,c_00370,2,false
28.04,AU,AUD,m_0786,c_02640,14,false
12.93,IN,INR,m_0483,c_03019,23,false
21.34,NZ,NZD,m_0165,c_02861,6,false
63.87,US,USD,m_0465,c_02848,8,false
15.08,CA,CAD,m_0205,c_02574,15,false
44.44,AU,AUD,m_0787,c_03403,20,false
69.37,US,USD,m_0463,c_01960,14,false
10.73,AU,AUD,m_0289,c_00814,14,false
42.90,US,USD,m_0585,c_00920,22,false
50.17,AU,AUD,m_0204,c_01073,16,false
37.23,US,USD,m_0153,c_00365,13,false
65.35,US,USD,m_0690,c_02025,23,false
53.51,US,USD,m_0212,c_02458,22,false
11.37,AU,AUD,m_0298,c_03999,6,false
8.69,IN,INR,m_0663,c_01877,19,false
128.42,IN,INR,m_0704,c_00870,3,false
30.65,NZ,NZD,m_0571,c_00241,10,false
10.90,GB,GBP,m_0613,c_02907,21,false
17.07,AU,AUD,m_0136,c_03966,14,false
16.99,US,USD,m_0136,c_00368,16,false
74.63,AU,AUD,m_0131,c_02045,9,false
126.26,AU,AUD,m_0324,c_03019,11,false
31.16,AU,AUD,m_0188,c_00147,12,false
14.21,US,USD,m_0042,c_01809,16,false
13.09,US,USD,m_0738,c_03551,22,false
33.81,AU,AUD,m_0173,c_03072,22,false
57.90,IN,INR,m_0005,c_02155,18,false
87.70,BR,BRL,m_0694,c_00387,16,false
7.41,US,USD,m_0332,c_00630,10,false
49.61,NZ,NZD,m_0276,c_02434,19,false
147.69,AU,AUD,m_0333,c_03881,16,false
55.37,NG,NGN,m_0050,c_03284,12,false
26.81,AU,AUD,m_0391,c_00380,18,false
16.97,NG,NGN,m_0022,c_03492,6,false
5.83,US,USD,m_0158,c_00494,19,false
28.01,NZ,NZD,m_0618,c_00538,5,false
12.26,US,USD,m_0398,c_01952,16,false
27.20,AU,AUD,m_0629,c_00764,14,false
80.18,AU,AUD,m_0693,c_00919,16,false
17.49,BR,BRL,m_0538,c_00344,19,false
35.03,IN,INR,m_0131,c_02803,11,false
34.16,AU,AUD,m_0526,c_00441,9,false
62.46,US,USD,m_0364,c_01044,8,false
13.49,AU,AUD,m_0184,c_03221,23,false
161.48,AU,AUD,m_0322,c_02406,8,false
3.91,US,USD,m_0192,c_00865,8,false
8.44,GB,GBP,m_0445,c_02189,6,false
46.55,AU,AUD,m_0709,c_01660,16,false
64.90,GB,GBP,m_0708,c_02760,2,false
8.01,AU,AUD,m_0017,c_02851,22,false
11.66,GB,GBP,m_0552,c_00782,19,false
164.96,AU,AUD,m_0720,c_01824,5,false
83.86,IN,INR,m_0302,c_02333,12,false
90.59,AU,AUD,m_0731,c_01769,22,false
35.99,US,USD,m_0410,c_01992,16,false
49.08,BR,BRL,m_0238,c_02926,3,false
60.03,AU,AUD,m_0120,c_02027,16,false
14.81,US,USD,m_0295,c_02975,11,false
100.67,AU,AUD,m_0348,c_03776,19,false
23.99,GB,GBP,m_0741,c_02914,13,false
6.53,BR,BRL,m_0484,c_03276,14,false
40.52,AU,AUD,m_0205,c_00641,11,false
26.37,US,USD,m_0241,c_00858,2,false
73.32,GB,GBP,m_0516,c_00131,22,false
17.64,AU,AUD,m_0230,c_01993,17,false
4.80,US,USD,m_0274,c_03672,17,false
125.01,US,USD,m_0052,c_03796,20,false
186.07,AU,AUD,m_0108,c_00685,17,false
81.12,IN,INR,m_0726,c_01809,13,false
27.69,IN,INR,m_0343,c_03356,14,false
21.30,CA,CAD,m_0486,c_01399,21,false
46.23,AU,AUD,m_0370,c_02579,23,false
7.47,CA,CAD,m_0142,c_03285,12,false
143.40,IN,INR,m_0699,c_01482,4,false
122.54,CA,CAD,m_0087,c_01386,6,false
147.88,GB,GBP,m_0647,c_02922,0,false
20.34,IN,INR,m_0739,c_03043,8,false
23.04,SG,SGD,m_0151,c_02869,4,false
74.53,IN,INR,m_0668,c_01812,18,false
16.92,AU,AUD,m_0551,c_01371,9,false
6.97,IN,INR,m_0291,c_00876,17,false
141.95,US,USD,m_0024,c_00115,7,false
9.93,AU,AUD,m_0744,c_01732,8,false
130.77,GB,GBP,m_0775,c_02667,9,false
90.71,US,USD,m_0242,c_03299,14,false
47.10,NZ,NZD,m_0547,c_03460,5,false
34.63,AU,AUD,m_0732,c_01547,7,false
30.21,AU,AUD,m_0798,c_01480,22,false
118.22,US,USD,m_0064,c_01741,10,false
52.32,US,USD,m_0413,c_02410,17,false
65.48,IN,INR,m_0434,c_01803,19,false
3.85,AU,AUD,m_0729,c_01875,16,false
120.69,IN,INR,m_0467,c_01939,12,false
37.65,AU,AUD,m_0124,c_01514,6,false
29.50,AU,AUD,m_0311,c_01205,14,false
21.02,AU,AUD,m_0313,c_03642,9,false
98.60,NZ,NZD,m_0358,c_00277,17,false
15.94,US,USD,m_0387,c_01947,14,false
50.87,GB,GBP,m_0153,c_03549,23,false
22.40,GB,GBP,m_0239,c_03688,15,false
328.39,NG,NGN,m_0662,c_00363,8,false
7.65,US,USD,m_0575,c_02643,8,false
170.78,AU,AUD,m_0776,c_00217,18,false
7.51,CA,CAD,m_0124,c_02697,9,false
15.65,IN,INR,m_0547,c_02486,21,false
12.94,US,USD,m_0448,c_00740,2,false
17.03,AU,AUD,m_0102,c_02220,10,false
7.60,AU,AUD,m_0418,c_02780,13,false
82.15,AU,AUD,m_0306,c_01598,9,false
94.15,BR,BRL,m_0208,c_00982,6,false
8.10,US,USD,m_0118,c_01104,23,false
41.44,US,USD,m_0649,c_00958,15,false
27.81,AU,AUD,m_0312,c_02328,7,false
37.03,GB,GBP,m_0383,c_02214,11,false
73.33,IN,INR,m_0476,c_03937,9,false
10.12,RU,RUB,m_0280,c_02449,16,false
33.74,ZA,ZAR,m_0600,c_03444,7,false
246.73,NZ,NZD,m_0092,c_01620,13,false
38.16,NZ,NZD,m_0216,c_02501,3,false
59.76,IN,INR,m_0268,c_03084,5,false
39.39,GB,GBP,m_0471,c_03929,12,false
9.39,GB,GBP,m_0624,c_01952,9,false
134.91,GB,GBP,m_0552,c_00333,15,false
52.28,AU,AUD,m_0688,c_01824,22,false
25.15,SG,SGD,m_0397,c_00726,8,false
51.62,AU,AUD,m_0697,c_03775,8,false
13.46,SG,SGD,m_0736,c_00906,21,false
17.80,US,USD,m_0724,c_02483,20,false
33.14,SG,SGD,m_0285,c_02332,22,false
12.70,AU,AUD,m_0067,c_02410,7,false
61.25,AU,AUD,m_0281,c_00786,21,false
124.77,IN,INR,m_0657,c_02758,15,false
32.60,ZA,ZAR,m_0531,c_01912,19,false
25.82,AU,AUD,m_0285,c_03762,6,false
137.48,AU,AUD,m_0586,c_03309,10,false
7.96,AU,AUD,m_0338,c_01274,11,false
13.69,AU,AUD,m_0257,c_01013,8,false
20.35,AU,AUD,m_0533,c_03253,14,false
38.40,US,USD,m_0641,c_01829,10,false
46.26,AU,AUD,m_0711,c_00267,14,false
26.45,AU,AUD,m_0302,c_03482,9,false
8.48,CA,CAD,m_0676,c_02556,18,false
29.45,CA,CAD,m_0348,c_02667,6,false
90.09,AU,AUD,m_0731,c_00277,18,false
20.24,IN,INR,m_0263,c_01456,17,false
7.12,US,USD,m_0046,c_00248,21,false
13.81,US,USD,m_0319,c_02391,14,false
